trade_date,calendar_date,dte_remaining,pnl_usd
2021-01-08,2021-01-08,14,0.0
2021-01-08,2021-01-22,0,-3385.0
2021-01-15,2021-01-15,14,0.0
2021-01-15,2021-01-29,0,232.0
2021-01-22,2021-01-22,14,0.0
2021-01-22,2021-02-05,0,-1403.0
2021-01-29,2021-01-29,14,0.0
2021-01-29,2021-02-12,0,3815.0
2021-02-05,2021-02-05,14,0.0
2021-02-05,2021-02-19,0,-2953.0
2021-02-12,2021-02-12,14,0.0
2021-02-12,2021-02-26,0,3185.0
2021-02-19,2021-02-19,14,0.0
2021-02-19,2021-03-05,0,2327.0
2021-02-26,2021-02-26,14,0.0
2021-02-26,2021-03-12,0,1846.0
2021-03-05,2021-03-05,14,0.0
2021-03-05,2021-03-19,0,3832.0
2021-03-12,2021-03-12,14,0.0
2021-03-12,2021-03-26,0,-2252.0
2021-03-19,2021-03-19,13,0.0
2021-03-19,2021-04-01,0,3070.0
2021-03-26,2021-03-26,14,0.0
2021-03-26,2021-04-09,0,2695.0
2021-04-09,2021-04-09,14,0.0
2021-04-09,2021-04-23,0,2285.0
2021-04-16,2021-04-16,14,0.0
2021-04-16,2021-04-30,0,-4449.0
2021-04-23,2021-04-23,14,0.0
2021-04-23,2021-05-07,0,2028.0
2021-04-30,2021-04-30,14,0.0
2021-04-30,2021-05-14,0,-3275.0
2021-05-07,2021-05-07,14,0.0
2021-05-07,2021-05-21,0,1317.0
2021-05-14,2021-05-14,14,0.0
2021-05-14,2021-05-28,0,-1655.0
2021-05-21,2021-05-21,14,0.0
2021-05-21,2021-06-04,0,-1550.0
2021-05-28,2021-05-28,14,0.0
2021-05-28,2021-06-11,0,-1350.0
2021-06-04,2021-06-04,14,0.0
2021-06-04,2021-06-18,0,-74.0
2021-06-11,2021-06-11,14,0.0
2021-06-11,2021-06-25,0,-357.0
2021-06-18,2021-06-18,14,0.0
2021-06-18,2021-07-02,0,2705.0
2021-06-25,2021-06-25,14,0.0
2021-06-25,2021-07-09,0,1910.0
2021-07-02,2021-07-02,14,0.0
2021-07-02,2021-07-16,0,-2516.0
2021-07-09,2021-07-09,14,0.0
2021-07-09,2021-07-23,0,1445.0
2021-07-16,2021-07-16,14,0.0
2021-07-16,2021-07-30,0,-1918.0
2021-07-23,2021-07-23,14,0.0
2021-07-23,2021-08-06,0,360.0
2021-07-30,2021-07-30,14,0.0
2021-07-30,2021-08-13,0,1137.0
2021-08-06,2021-08-06,14,0.0
2021-08-06,2021-08-20,0,-1637.0
2021-08-13,2021-08-13,14,0.0
2021-08-13,2021-08-27,0,736.0
2021-08-20,2021-08-20,14,0.0
2021-08-20,2021-09-03,0,1740.0
2021-08-27,2021-08-27,14,0.0
2021-08-27,2021-09-10,0,-1741.0
2021-09-03,2021-09-03,14,0.0
2021-09-03,2021-09-17,0,1895.0
2021-09-10,2021-09-10,14,0.0
2021-09-10,2021-09-24,0,-1033.0
2021-09-17,2021-09-17,14,0.0
2021-09-17,2021-10-01,0,2894.0
2021-09-24,2021-09-24,14,0.0
2021-09-24,2021-10-08,0,-281.0
2021-10-01,2021-10-01,14,0.0
2021-10-01,2021-10-15,0,3365.0
2021-10-08,2021-10-08,14,0.0
2021-10-08,2021-10-22,0,2850.0
2021-10-15,2021-10-15,14,0.0
2021-10-15,2021-10-29,0,2110.0
2021-10-22,2021-10-22,14,0.0
2021-10-22,2021-11-05,0,2235.0
2021-10-29,2021-10-29,14,0.0
2021-10-29,2021-11-12,0,3095.0
2021-11-05,2021-11-05,14,0.0
2021-11-05,2021-11-19,0,-3040.0
2021-11-12,2021-11-12,14,0.0
2021-11-12,2021-11-26,0,752.0
2021-11-19,2021-11-19,14,0.0
2021-11-19,2021-12-03,0,2720.0
2021-11-26,2021-11-26,14,0.0
2021-11-26,2021-12-10,0,-1045.0
