trade_date,calendar_date,dte_remaining,pnl_usd
2022-06-21,2022-06-21,0,0.0
2022-06-21,2022-06-21,0,12.0
2022-06-22,2022-06-22,0,0.0
2022-06-22,2022-06-22,0,35.0
2022-06-23,2022-06-23,0,0.0
2022-06-23,2022-06-23,0,10.0
2022-06-24,2022-06-24,0,0.0
2022-06-24,2022-06-24,0,30.0
2022-06-27,2022-06-27,0,0.0
2022-06-27,2022-06-27,0,540.0
2022-06-28,2022-06-28,0,0.0
2022-06-28,2022-06-28,0,-1487.0
2022-06-29,2022-06-29,0,0.0
2022-06-29,2022-06-29,0,525.0
2022-06-30,2022-06-30,0,0.0
2022-06-30,2022-06-30,0,417.0
2022-07-01,2022-07-01,0,0.0
2022-07-01,2022-07-01,0,32.0
2022-07-05,2022-07-05,0,0.0
2022-07-05,2022-07-05,0,25.0
2022-07-06,2022-07-06,0,0.0
2022-07-06,2022-07-06,0,3.0
2022-07-07,2022-07-07,0,0.0
2022-07-07,2022-07-07,0,43.0
2022-07-08,2022-07-08,0,0.0
2022-07-08,2022-07-08,0,30.0
2022-07-11,2022-07-11,0,0.0
2022-07-11,2022-07-11,0,533.0
2022-07-12,2022-07-12,0,0.0
2022-07-12,2022-07-12,0,424.0
2022-07-13,2022-07-13,0,0.0
2022-07-13,2022-07-13,0,20.0
2022-07-14,2022-07-14,0,0.0
2022-07-14,2022-07-14,0,20.0
2022-07-15,2022-07-15,0,0.0
2022-07-15,2022-07-15,0,15.0
2022-07-18,2022-07-18,0,0.0
2022-07-18,2022-07-18,0,-1473.0
2022-07-19,2022-07-19,0,0.0
2022-07-19,2022-07-19,0,47.0
2022-07-20,2022-07-20,0,0.0
2022-07-20,2022-07-20,0,5.0
2022-07-21,2022-07-21,0,0.0
2022-07-21,2022-07-21,0,40.0
2022-07-22,2022-07-22,0,0.0
2022-07-22,2022-07-22,0,-751.0
2022-07-25,2022-07-25,0,0.0
2022-07-25,2022-07-25,0,518.0
2022-07-26,2022-07-26,0,0.0
2022-07-26,2022-07-26,0,520.0
2022-07-27,2022-07-27,0,0.0
2022-07-27,2022-07-27,0,30.0
2022-07-28,2022-07-28,0,0.0
2022-07-28,2022-07-28,0,20.0
2022-07-29,2022-07-29,0,0.0
2022-07-29,2022-07-29,0,15.0
2022-08-01,2022-08-01,0,0.0
2022-08-01,2022-08-01,0,13.0
2022-08-02,2022-08-02,0,0.0
2022-08-02,2022-08-02,0,502.0
2022-08-03,2022-08-03,0,0.0
2022-08-03,2022-08-03,0,38.0
2022-08-04,2022-08-04,0,0.0
2022-08-04,2022-08-04,0,515.0
2022-08-05,2022-08-05,0,0.0
2022-08-05,2022-08-05,0,40.0
2022-08-08,2022-08-08,0,0.0
2022-08-08,2022-08-08,0,503.0
2022-08-09,2022-08-09,0,0.0
2022-08-09,2022-08-09,0,553.0
2022-08-10,2022-08-10,0,0.0
2022-08-10,2022-08-10,0,35.0
2022-08-11,2022-08-11,0,0.0
2022-08-11,2022-08-11,0,187.0
2022-08-12,2022-08-12,0,0.0
2022-08-12,2022-08-12,0,20.0
2022-08-15,2022-08-15,0,0.0
2022-08-15,2022-08-15,0,42.0
2022-08-16,2022-08-16,0,0.0
2022-08-16,2022-08-16,0,47.0
2022-08-17,2022-08-17,0,0.0
2022-08-17,2022-08-17,0,535.0
2022-08-18,2022-08-18,0,0.0
2022-08-18,2022-08-18,0,120.0
2022-08-19,2022-08-19,0,0.0
2022-08-19,2022-08-19,0,377.0
2022-08-22,2022-08-22,0,0.0
2022-08-22,2022-08-22,0,-543.0
2022-08-23,2022-08-23,0,0.0
2022-08-23,2022-08-23,0,508.0
2022-08-24,2022-08-24,0,0.0
2022-08-24,2022-08-24,0,10.0
2022-08-25,2022-08-25,0,0.0
2022-08-25,2022-08-25,0,12.0
2022-08-26,2022-08-26,0,0.0
2022-08-26,2022-08-26,0,-1480.0
2022-08-29,2022-08-29,0,0.0
2022-08-29,2022-08-29,0,418.0
2022-08-30,2022-08-30,0,0.0
2022-08-30,2022-08-30,0,-1485.0
2022-08-31,2022-08-31,0,0.0
2022-08-31,2022-08-31,0,27.0
2022-09-01,2022-09-01,0,0.0
2022-09-01,2022-09-01,0,32.0
2022-09-02,2022-09-02,0,0.0
2022-09-02,2022-09-02,0,-1472.0
2022-09-06,2022-09-06,0,0.0
2022-09-06,2022-09-06,0,502.0
2022-09-07,2022-09-07,0,0.0
2022-09-07,2022-09-07,0,32.0
2022-09-08,2022-09-08,0,0.0
2022-09-08,2022-09-08,0,2.0
2022-09-09,2022-09-09,0,0.0
2022-09-09,2022-09-09,0,12.0
2022-09-12,2022-09-12,0,0.0
2022-09-12,2022-09-12,0,57.0
2022-09-13,2022-09-13,0,0.0
2022-09-13,2022-09-13,0,-1487.0
2022-09-14,2022-09-14,0,0.0
2022-09-14,2022-09-14,0,371.0
2022-09-15,2022-09-15,0,0.0
2022-09-15,2022-09-15,0,527.0
2022-09-16,2022-09-16,0,0.0
2022-09-16,2022-09-16,0,7.0
2022-09-19,2022-09-19,0,0.0
2022-09-19,2022-09-19,0,32.0
2022-09-20,2022-09-20,0,0.0
2022-09-20,2022-09-20,0,535.0
2022-09-21,2022-09-21,0,0.0
2022-09-21,2022-09-21,0,503.0
2022-09-22,2022-09-22,0,0.0
2022-09-22,2022-09-22,0,507.0
2022-09-23,2022-09-23,0,0.0
2022-09-23,2022-09-23,0,502.0
2022-09-26,2022-09-26,0,0.0
2022-09-26,2022-09-26,0,530.0
2022-09-27,2022-09-27,0,0.0
2022-09-27,2022-09-27,0,510.0
2022-09-28,2022-09-28,0,0.0
2022-09-28,2022-09-28,0,8.0
2022-09-29,2022-09-29,0,0.0
2022-09-29,2022-09-29,0,520.0
2022-09-30,2022-09-30,0,0.0
2022-09-30,2022-09-30,0,530.0
2022-10-03,2022-10-03,0,0.0
2022-10-03,2022-10-03,0,5.0
2022-10-04,2022-10-04,0,0.0
2022-10-04,2022-10-04,0,32.0
2022-10-05,2022-10-05,0,0.0
2022-10-05,2022-10-05,0,7.0
2022-10-06,2022-10-06,0,0.0
2022-10-06,2022-10-06,0,508.0
2022-10-07,2022-10-07,0,0.0
2022-10-07,2022-10-07,0,-447.0
2022-10-10,2022-10-10,0,0.0
2022-10-10,2022-10-10,0,527.0
2022-10-11,2022-10-11,0,0.0
2022-10-11,2022-10-11,0,535.0
2022-10-12,2022-10-12,0,0.0
2022-10-12,2022-10-12,0,530.0
2022-10-13,2022-10-13,0,0.0
2022-10-13,2022-10-13,0,18.0
2022-10-14,2022-10-14,0,0.0
2022-10-14,2022-10-14,0,-1480.0
2022-10-17,2022-10-17,0,0.0
2022-10-17,2022-10-17,0,15.0
2022-10-18,2022-10-18,0,0.0
2022-10-18,2022-10-18,0,530.0
2022-10-19,2022-10-19,0,0.0
2022-10-19,2022-10-19,0,500.0
2022-10-20,2022-10-20,0,0.0
2022-10-20,2022-10-20,0,502.0
2022-10-21,2022-10-21,0,0.0
2022-10-21,2022-10-21,0,25.0
2022-10-24,2022-10-24,0,0.0
2022-10-24,2022-10-24,0,40.0
2022-10-25,2022-10-25,0,0.0
2022-10-25,2022-10-25,0,38.0
2022-10-26,2022-10-26,0,0.0
2022-10-26,2022-10-26,0,448.0
2022-10-27,2022-10-27,0,0.0
2022-10-27,2022-10-27,0,432.0
2022-10-28,2022-10-28,0,0.0
2022-10-28,2022-10-28,0,50.0
2022-10-31,2022-10-31,0,0.0
2022-10-31,2022-10-31,0,528.0
2022-11-01,2022-11-01,0,0.0
2022-11-01,2022-11-01,0,-1421.0
2022-11-02,2022-11-02,0,0.0
2022-11-02,2022-11-02,0,-574.0
2022-11-03,2022-11-03,0,0.0
2022-11-03,2022-11-03,0,507.0
2022-11-04,2022-11-04,0,0.0
2022-11-04,2022-11-04,0,520.0
2022-11-07,2022-11-07,0,0.0
2022-11-07,2022-11-07,0,10.0
2022-11-08,2022-11-08,0,0.0
2022-11-08,2022-11-08,0,5.0
2022-11-09,2022-11-09,0,0.0
2022-11-09,2022-11-09,0,-564.0
2022-11-10,2022-11-10,0,0.0
2022-11-10,2022-11-10,0,10.0
2022-11-11,2022-11-11,0,0.0
2022-11-11,2022-11-11,0,25.0
2022-11-14,2022-11-14,0,0.0
2022-11-14,2022-11-14,0,522.0
2022-11-15,2022-11-15,0,0.0
2022-11-15,2022-11-15,0,512.0
2022-11-16,2022-11-16,0,0.0
2022-11-16,2022-11-16,0,553.0
2022-11-17,2022-11-17,0,0.0
2022-11-17,2022-11-17,0,10.0
2022-11-18,2022-11-18,0,0.0
2022-11-18,2022-11-18,0,542.0
2022-11-21,2022-11-21,0,0.0
2022-11-21,2022-11-21,0,525.0
2022-11-22,2022-11-22,0,0.0
2022-11-22,2022-11-22,0,58.0
2022-11-23,2022-11-23,0,0.0
2022-11-23,2022-11-23,0,45.0
2022-11-25,2022-11-25,0,0.0
2022-11-25,2022-11-25,0,570.0
2022-11-28,2022-11-28,0,0.0
2022-11-28,2022-11-28,0,-1012.0
2022-11-29,2022-11-29,0,0.0
2022-11-29,2022-11-29,0,515.0
2022-11-30,2022-11-30,0,0.0
2022-11-30,2022-11-30,0,5.0
2022-12-01,2022-12-01,0,0.0
2022-12-01,2022-12-01,0,538.0
2022-12-02,2022-12-02,0,0.0
2022-12-02,2022-12-02,0,43.0
2022-12-05,2022-12-05,0,0.0
2022-12-05,2022-12-05,0,-1415.0
2022-12-06,2022-12-06,0,0.0
2022-12-06,2022-12-06,0,-1488.0
2022-12-07,2022-12-07,0,0.0
2022-12-07,2022-12-07,0,545.0
2022-12-08,2022-12-08,0,0.0
2022-12-08,2022-12-08,0,55.0
2022-12-09,2022-12-09,0,0.0
2022-12-09,2022-12-09,0,528.0
2022-12-12,2022-12-12,0,0.0
2022-12-12,2022-12-12,0,48.0
2022-12-13,2022-12-13,0,0.0
2022-12-13,2022-12-13,0,-1485.0
2022-12-14,2022-12-14,0,0.0
2022-12-14,2022-12-14,0,520.0
2022-12-15,2022-12-15,0,0.0
2022-12-15,2022-12-15,0,-1218.0
2022-12-19,2022-12-19,0,0.0
2022-12-19,2022-12-19,0,305.0
2022-12-20,2022-12-20,0,0.0
2022-12-20,2022-12-20,0,3.0
2022-12-21,2022-12-21,0,0.0
2022-12-21,2022-12-21,0,18.0
2022-12-22,2022-12-22,0,0.0
2022-12-22,2022-12-22,0,309.0
2022-12-23,2022-12-23,0,0.0
2022-12-23,2022-12-23,0,22.0
2022-12-27,2022-12-27,0,0.0
2022-12-27,2022-12-27,0,553.0
2022-12-28,2022-12-28,0,0.0
2022-12-28,2022-12-28,0,-1445.0
2022-12-29,2022-12-29,0,0.0
2022-12-29,2022-12-29,0,22.0
2022-12-30,2022-12-30,0,0.0
2022-12-30,2022-12-30,0,30.0
2023-01-03,2023-01-03,0,0.0
2023-01-03,2023-01-03,0,510.0
2023-01-04,2023-01-04,0,0.0
2023-01-04,2023-01-04,0,25.0
2023-01-05,2023-01-05,0,0.0
2023-01-05,2023-01-05,0,533.0
2023-01-06,2023-01-06,0,0.0
2023-01-06,2023-01-06,0,25.0
2023-01-09,2023-01-09,0,0.0
2023-01-09,2023-01-09,0,260.0
2023-01-10,2023-01-10,0,0.0
2023-01-10,2023-01-10,0,45.0
2023-01-11,2023-01-11,0,0.0
2023-01-11,2023-01-11,0,40.0
2023-01-12,2023-01-12,0,0.0
2023-01-12,2023-01-12,0,530.0
2023-01-13,2023-01-13,0,0.0
2023-01-13,2023-01-13,0,38.0
2023-01-17,2023-01-17,0,0.0
2023-01-17,2023-01-17,0,520.0
2023-01-18,2023-01-18,0,0.0
2023-01-18,2023-01-18,0,-1497.0
2023-01-19,2023-01-19,0,0.0
2023-01-19,2023-01-19,0,520.0
2023-01-20,2023-01-20,0,0.0
2023-01-20,2023-01-20,0,35.0
2023-01-23,2023-01-23,0,0.0
2023-01-23,2023-01-23,0,30.0
2023-01-24,2023-01-24,0,0.0
2023-01-24,2023-01-24,0,2.0
2023-01-25,2023-01-25,0,0.0
2023-01-25,2023-01-25,0,40.0
2023-01-26,2023-01-26,0,0.0
2023-01-26,2023-01-26,0,20.0
2023-01-27,2023-01-27,0,0.0
2023-01-27,2023-01-27,0,28.0
2023-01-30,2023-01-30,0,0.0
2023-01-30,2023-01-30,0,356.0
2023-01-31,2023-01-31,0,0.0
2023-01-31,2023-01-31,0,25.0
2023-02-01,2023-02-01,0,0.0
2023-02-01,2023-02-01,0,25.0
2023-02-02,2023-02-02,0,0.0
2023-02-02,2023-02-02,0,20.0
2023-02-03,2023-02-03,0,0.0
2023-02-03,2023-02-03,0,390.0
2023-02-06,2023-02-06,0,0.0
2023-02-06,2023-02-06,0,550.0
2023-02-07,2023-02-07,0,0.0
2023-02-07,2023-02-07,0,17.0
2023-02-08,2023-02-08,0,0.0
2023-02-08,2023-02-08,0,388.0
2023-02-09,2023-02-09,0,0.0
2023-02-09,2023-02-09,0,-1462.0
2023-02-10,2023-02-10,0,0.0
2023-02-10,2023-02-10,0,23.0
2023-02-13,2023-02-13,0,0.0
2023-02-13,2023-02-13,0,55.0
2023-02-14,2023-02-14,0,0.0
2023-02-14,2023-02-14,0,32.0
2023-02-15,2023-02-15,0,0.0
2023-02-15,2023-02-15,0,33.0
2023-02-16,2023-02-16,0,0.0
2023-02-16,2023-02-16,0,550.0
2023-02-17,2023-02-17,0,0.0
2023-02-17,2023-02-17,0,60.0
2023-02-21,2023-02-21,0,0.0
2023-02-21,2023-02-21,0,-1251.0
2023-02-22,2023-02-22,0,0.0
2023-02-22,2023-02-22,0,530.0
2023-02-23,2023-02-23,0,0.0
2023-02-23,2023-02-23,0,505.0
2023-02-24,2023-02-24,0,0.0
2023-02-24,2023-02-24,0,28.0
2023-02-27,2023-02-27,0,0.0
2023-02-27,2023-02-27,0,500.0
2023-02-28,2023-02-28,0,0.0
2023-02-28,2023-02-28,0,558.0
2023-03-01,2023-03-01,0,0.0
2023-03-01,2023-03-01,0,500.0
2023-03-02,2023-03-02,0,0.0
2023-03-02,2023-03-02,0,40.0
2023-03-03,2023-03-03,0,0.0
2023-03-03,2023-03-03,0,45.0
2023-03-06,2023-03-06,0,0.0
2023-03-06,2023-03-06,0,545.0
2023-03-07,2023-03-07,0,0.0
2023-03-07,2023-03-07,0,-1488.0
2023-03-08,2023-03-08,0,0.0
2023-03-08,2023-03-08,0,565.0
2023-03-09,2023-03-09,0,0.0
2023-03-09,2023-03-09,0,-1500.0
2023-03-10,2023-03-10,0,0.0
2023-03-10,2023-03-10,0,515.0
2023-03-13,2023-03-13,0,0.0
2023-03-13,2023-03-13,0,10.0
2023-03-14,2023-03-14,0,0.0
2023-03-14,2023-03-14,0,0.0
2023-03-15,2023-03-15,0,0.0
2023-03-15,2023-03-15,0,5.0
2023-03-16,2023-03-16,0,0.0
2023-03-16,2023-03-16,0,35.0
2023-03-17,2023-03-17,0,0.0
2023-03-17,2023-03-17,0,517.0
2023-03-20,2023-03-20,0,0.0
2023-03-20,2023-03-20,0,20.0
2023-03-21,2023-03-21,0,0.0
2023-03-21,2023-03-21,0,10.0
2023-03-22,2023-03-22,0,0.0
2023-03-22,2023-03-22,0,525.0
2023-03-23,2023-03-23,0,0.0
2023-03-23,2023-03-23,0,543.0
2023-03-24,2023-03-24,0,0.0
2023-03-24,2023-03-24,0,35.0
2023-03-27,2023-03-27,0,0.0
2023-03-27,2023-03-27,0,552.0
2023-03-28,2023-03-28,0,0.0
2023-03-28,2023-03-28,0,533.0
2023-03-29,2023-03-29,0,0.0
2023-03-29,2023-03-29,0,33.0
2023-03-30,2023-03-30,0,0.0
2023-03-30,2023-03-30,0,525.0
2023-03-31,2023-03-31,0,0.0
2023-03-31,2023-03-31,0,28.0
2023-04-03,2023-04-03,0,0.0
2023-04-03,2023-04-03,0,20.0
2023-04-04,2023-04-04,0,0.0
2023-04-04,2023-04-04,0,-873.0
2023-04-05,2023-04-05,0,0.0
2023-04-05,2023-04-05,0,572.0
2023-04-06,2023-04-06,0,0.0
2023-04-06,2023-04-06,0,70.0
2023-04-10,2023-04-10,0,0.0
2023-04-10,2023-04-10,0,65.0
2023-04-11,2023-04-11,0,0.0
2023-04-11,2023-04-11,0,550.0
2023-04-12,2023-04-12,0,0.0
