trade_date,calendar_date,dte_remaining,pnl_usd
2021-01-04,2021-01-04,4,0.0
2021-01-04,2021-01-08,0,1235.0
2021-01-11,2021-01-11,4,0.0
2021-01-11,2021-01-15,0,280.0
2021-01-25,2021-01-25,4,0.0
2021-01-25,2021-01-29,0,1060.0
2021-02-01,2021-02-01,4,0.0
2021-02-01,2021-02-05,0,1370.0
2021-02-08,2021-02-08,4,0.0
2021-02-08,2021-02-12,0,444.0
2021-02-22,2021-02-22,4,0.0
2021-02-22,2021-02-26,0,1070.0
2021-03-01,2021-03-01,4,0.0
2021-03-01,2021-03-05,0,-793.0
2021-03-08,2021-03-08,4,0.0
2021-03-08,2021-03-12,0,1445.0
2021-03-15,2021-03-15,4,0.0
2021-03-15,2021-03-19,0,328.0
2021-03-22,2021-03-22,4,0.0
2021-03-22,2021-03-26,0,1105.0
2021-03-29,2021-03-29,3,0.0
2021-03-29,2021-04-01,0,1015.0
2021-04-05,2021-04-05,4,0.0
2021-04-05,2021-04-09,0,915.0
2021-04-12,2021-04-12,4,0.0
2021-04-12,2021-04-16,0,920.0
2021-04-19,2021-04-19,4,0.0
2021-04-19,2021-04-23,0,-2229.0
2021-04-26,2021-04-26,4,0.0
2021-04-26,2021-04-30,0,-1851.0
2021-05-03,2021-05-03,4,0.0
2021-05-03,2021-05-07,0,13.0
2021-05-10,2021-05-10,4,0.0
2021-05-10,2021-05-14,0,715.0
2021-05-17,2021-05-17,4,0.0
2021-05-17,2021-05-21,0,-3083.0
2021-05-24,2021-05-24,4,0.0
2021-05-24,2021-05-28,0,-1130.0
2021-06-07,2021-06-07,4,0.0
2021-06-07,2021-06-11,0,-60.0
2021-06-14,2021-06-14,4,0.0
2021-06-14,2021-06-18,0,970.0
2021-06-21,2021-06-21,4,0.0
2021-06-21,2021-06-25,0,865.0
2021-06-28,2021-06-28,4,0.0
2021-06-28,2021-07-02,0,655.0
2021-07-12,2021-07-12,4,0.0
2021-07-12,2021-07-16,0,770.0
2021-07-19,2021-07-19,4,0.0
2021-07-19,2021-07-23,0,1365.0
2021-07-26,2021-07-26,4,0.0
2021-07-26,2021-07-30,0,-687.0
2021-08-02,2021-08-02,4,0.0
2021-08-02,2021-08-06,0,-430.0
2021-08-09,2021-08-09,4,0.0
2021-08-09,2021-08-13,0,555.0
2021-08-16,2021-08-16,4,0.0
2021-08-16,2021-08-20,0,770.0
2021-08-23,2021-08-23,4,0.0
2021-08-23,2021-08-27,0,735.0
2021-08-30,2021-08-30,4,0.0
2021-08-30,2021-09-03,0,-628.0
2021-09-13,2021-09-13,4,0.0
2021-09-13,2021-09-17,0,761.0
2021-09-20,2021-09-20,4,0.0
2021-09-20,2021-09-24,0,1410.0
2021-09-27,2021-09-27,4,0.0
2021-09-27,2021-10-01,0,1125.0
2021-10-04,2021-10-04,4,0.0
2021-10-04,2021-10-08,0,-94.0
2021-10-11,2021-10-11,4,0.0
2021-10-11,2021-10-15,0,1015.0
2021-10-18,2021-10-18,4,0.0
2021-10-18,2021-10-22,0,840.0
