trade_date,calendar_date,dte_remaining,pnl_usd
2021-01-04,2021-01-04,4,0.0
2021-01-04,2021-01-08,0,2040.0
2021-01-11,2021-01-11,4,0.0
2021-01-11,2021-01-15,0,-200.0
2021-01-25,2021-01-25,4,0.0
2021-01-25,2021-01-29,0,1615.0
2021-02-01,2021-02-01,4,0.0
2021-02-01,2021-02-05,0,2395.0
2021-02-08,2021-02-08,4,0.0
2021-02-08,2021-02-12,0,4.0
2021-02-22,2021-02-22,4,0.0
2021-02-22,2021-02-26,0,1865.0
2021-03-01,2021-03-01,4,0.0
2021-03-01,2021-03-05,0,-1138.0
2021-03-08,2021-03-08,4,0.0
2021-03-08,2021-03-12,0,2225.0
2021-03-15,2021-03-15,4,0.0
2021-03-15,2021-03-19,0,-382.0
2021-03-22,2021-03-22,4,0.0
2021-03-22,2021-03-26,0,1093.0
2021-03-29,2021-03-29,3,0.0
2021-03-29,2021-04-01,0,1535.0
2021-04-05,2021-04-05,4,0.0
2021-04-05,2021-04-09,0,1470.0
2021-04-12,2021-04-12,4,0.0
2021-04-12,2021-04-16,0,1470.0
2021-04-19,2021-04-19,4,0.0
2021-04-19,2021-04-23,0,-2724.0
2021-04-26,2021-04-26,4,0.0
2021-04-26,2021-04-30,0,-2331.0
2021-05-03,2021-05-03,4,0.0
2021-05-03,2021-05-07,0,-462.0
2021-05-10,2021-05-10,4,0.0
2021-05-10,2021-05-14,0,1240.0
2021-05-17,2021-05-17,4,0.0
2021-05-17,2021-05-21,0,-3783.0
2021-05-24,2021-05-24,4,0.0
2021-05-24,2021-05-28,0,-1600.0
2021-06-07,2021-06-07,4,0.0
2021-06-07,2021-06-11,0,-530.0
2021-06-14,2021-06-14,4,0.0
2021-06-14,2021-06-18,0,1245.0
2021-06-21,2021-06-21,4,0.0
2021-06-21,2021-06-25,0,1375.0
2021-06-28,2021-06-28,4,0.0
2021-06-28,2021-07-02,0,935.0
2021-07-12,2021-07-12,4,0.0
2021-07-12,2021-07-16,0,1305.0
2021-07-19,2021-07-19,4,0.0
2021-07-19,2021-07-23,0,2090.0
2021-07-26,2021-07-26,4,0.0
2021-07-26,2021-07-30,0,-922.0
2021-08-02,2021-08-02,4,0.0
2021-08-02,2021-08-06,0,-670.0
2021-08-09,2021-08-09,4,0.0
2021-08-09,2021-08-13,0,1090.0
2021-08-16,2021-08-16,4,0.0
2021-08-16,2021-08-20,0,1323.0
2021-08-23,2021-08-23,4,0.0
2021-08-23,2021-08-27,0,1161.0
2021-08-30,2021-08-30,4,0.0
2021-08-30,2021-09-03,0,-833.0
2021-09-13,2021-09-13,4,0.0
2021-09-13,2021-09-17,0,306.0
2021-09-20,2021-09-20,4,0.0
2021-09-20,2021-09-24,0,2155.0
2021-09-27,2021-09-27,4,0.0
2021-09-27,2021-10-01,0,1680.0
2021-10-04,2021-10-04,4,0.0
2021-10-04,2021-10-08,0,-824.0
2021-10-11,2021-10-11,4,0.0
2021-10-11,2021-10-15,0,1785.0
2021-10-18,2021-10-18,4,0.0
2021-10-18,2021-10-22,0,1360.0
2021-10-25,2021-10-25,4,0.0
2021-10-25,2021-10-29,0,1240.0
2021-11-01,2021-11-01,4,0.0
2021-11-01,2021-11-05,0,1242.5
2021-11-08,2021-11-08,4,0.0
2021-11-08,2021-11-12,0,-801.0
2021-11-15,2021-11-15,4,0.0
2021-11-15,2021-11-19,0,-2810.0
2021-11-22,2021-11-22,4,0.0
2021-11-22,2021-11-26,0,1065.0
2021-11-29,2021-11-29,4,0.0
2021-11-29,2021-12-03,0,1145.0
2021-12-06,2021-12-06,4,0.0
2021-12-06,2021-12-10,0,2525.0
2021-12-13,2021-12-13,4,0.0
2021-12-13,2021-12-17,0,1885.0
2021-12-20,2021-12-20,3,0.0
2021-12-20,2021-12-23,0,2110.0
2021-12-27,2021-12-27,4,0.0
2021-12-27,2021-12-31,0,-1875.0
2022-01-03,2022-01-03,4,0.0
2022-01-03,2022-01-07,0,1375.0
2022-01-10,2022-01-10,4,0.0
2022-01-10,2022-01-14,0,-528.0
2022-01-24,2022-01-24,4,0.0
2022-01-24,2022-01-28,0,1980.0
2022-01-31,2022-01-31,4,0.0
2022-01-31,2022-02-04,0,-2374.0
2022-02-07,2022-02-07,4,0.0
2022-02-07,2022-02-11,0,2255.0
2022-02-14,2022-02-14,4,0.0
2022-02-14,2022-02-18,0,-1787.0
2022-02-28,2022-02-28,4,0.0
2022-02-28,2022-03-04,0,-7016.0
2022-03-07,2022-03-07,4,0.0
2022-03-07,2022-03-11,0,-716.0
2022-03-14,2022-03-14,4,0.0
2022-03-14,2022-03-18,0,3085.0
2022-03-21,2022-03-21,4,0.0
2022-03-21,2022-03-25,0,2585.0
2022-03-28,2022-03-28,4,0.0
2022-03-28,2022-04-01,0,-4554.0
2022-04-04,2022-04-04,4,0.0
2022-04-04,2022-04-08,0,1730.0
2022-04-11,2022-04-11,3,0.0
2022-04-11,2022-04-14,0,1501.0
2022-04-18,2022-04-18,4,0.0
2022-04-18,2022-04-22,0,1935.0
2022-04-25,2022-04-25,4,0.0
2022-04-25,2022-04-29,0,248.0
2022-05-02,2022-05-02,4,0.0
2022-05-02,2022-05-06,0,-8838.0
2022-05-09,2022-05-09,4,0.0
2022-05-09,2022-05-13,0,-5526.0
2022-05-16,2022-05-16,4,0.0
2022-05-16,2022-05-20,0,1055.0
2022-05-23,2022-05-23,4,0.0
2022-05-23,2022-05-27,0,3000.0
2022-06-06,2022-06-06,4,0.0
2022-06-06,2022-06-10,0,2425.0
2022-06-13,2022-06-13,4,0.0
2022-06-13,2022-06-17,0,3182.0
2022-06-27,2022-06-27,4,0.0
2022-06-27,2022-07-01,0,182.0
2022-07-11,2022-07-11,4,0.0
2022-07-11,2022-07-15,0,-6059.0
2022-07-18,2022-07-18,4,0.0
2022-07-18,2022-07-22,0,1294.0
2022-07-25,2022-07-25,4,0.0
2022-07-25,2022-07-29,0,2275.0
2022-08-08,2022-08-08,4,0.0
2022-08-08,2022-08-12,0,2150.0
2022-08-15,2022-08-15,4,0.0
2022-08-15,2022-08-19,0,823.0
2022-08-22,2022-08-22,4,0.0
2022-08-22,2022-08-26,0,2090.0
2022-08-29,2022-08-29,4,0.0
2022-08-29,2022-09-02,0,2265.0
2022-09-12,2022-09-12,4,0.0
2022-09-12,2022-09-16,0,2545.0
2022-09-19,2022-09-19,4,0.0
2022-09-19,2022-09-23,0,2520.0
2022-09-26,2022-09-26,4,0.0
2022-09-26,2022-09-30,0,2810.0
2022-10-03,2022-10-03,4,0.0
2022-10-03,2022-10-07,0,-4902.0
2022-10-10,2022-10-10,4,0.0
2022-10-10,2022-10-14,0,-3878.0
2022-10-17,2022-10-17,4,0.0
2022-10-17,2022-10-21,0,1365.0
2022-10-24,2022-10-24,4,0.0
2022-10-24,2022-10-28,0,2845.0
2022-10-31,2022-10-31,4,0.0
2022-10-31,2022-11-04,0,1758.0
2022-11-07,2022-11-07,4,0.0
2022-11-07,2022-11-11,0,2745.0
2022-11-14,2022-11-14,4,0.0
2022-11-14,2022-11-18,0,-4097.0
