trade_date,calendar_date,dte_remaining,pnl_usd
2022-06-21,2022-06-21,1,0.0
2022-06-21,2022-06-21,0,-250.0
2022-06-22,2022-06-22,1,0.0
2022-06-22,2022-06-22,0,-240.0
2022-06-23,2022-06-23,1,0.0
2022-06-23,2022-06-23,0,-270.0
2022-06-24,2022-06-24,1,0.0
2022-06-24,2022-06-24,0,1399.0
2022-06-27,2022-06-27,1,0.0
2022-06-27,2022-06-27,0,-245.0
2022-06-28,2022-06-28,1,0.0
2022-06-28,2022-06-28,0,-275.0
2022-06-29,2022-06-29,1,0.0
2022-06-29,2022-06-29,0,-245.0
2022-06-30,2022-06-30,1,0.0
2022-06-30,2022-06-30,0,-235.0
2022-07-01,2022-07-01,1,0.0
2022-07-01,2022-07-01,0,-250.0
2022-07-05,2022-07-05,1,0.0
2022-07-05,2022-07-05,0,1893.99
2022-07-06,2022-07-06,1,0.0
2022-07-06,2022-07-06,0,-235.0
2022-07-07,2022-07-07,1,0.0
2022-07-07,2022-07-07,0,-265.0
2022-07-08,2022-07-08,1,0.0
2022-07-08,2022-07-08,0,-230.0
2022-07-11,2022-07-11,1,0.0
2022-07-11,2022-07-11,0,-210.0
2022-07-12,2022-07-12,1,0.0
2022-07-12,2022-07-12,0,-250.0
2022-07-13,2022-07-13,1,0.0
2022-07-13,2022-07-13,0,-245.0
2022-07-14,2022-07-14,1,0.0
2022-07-14,2022-07-14,0,357.99
2022-07-15,2022-07-15,1,0.0
2022-07-15,2022-07-15,0,-275.0
2022-07-18,2022-07-18,1,0.0
2022-07-18,2022-07-18,0,1699.99
2022-07-19,2022-07-19,1,0.0
2022-07-19,2022-07-19,0,1923.99
2022-07-20,2022-07-20,1,0.0
2022-07-20,2022-07-20,0,-230.0
2022-07-21,2022-07-21,1,0.0
2022-07-21,2022-07-21,0,-290.0
2022-07-22,2022-07-22,1,0.0
2022-07-22,2022-07-22,0,-240.0
2022-07-25,2022-07-25,1,0.0
2022-07-25,2022-07-25,0,-235.0
2022-07-26,2022-07-26,1,0.0
2022-07-26,2022-07-26,0,-230.0
2022-07-27,2022-07-27,1,0.0
2022-07-27,2022-07-27,0,-230.0
2022-07-28,2022-07-28,1,0.0
2022-07-28,2022-07-28,0,1972.99
2022-07-29,2022-07-29,1,0.0
2022-07-29,2022-07-29,0,-240.0
2022-08-01,2022-08-01,1,0.0
2022-08-01,2022-08-01,0,-415.0
2022-08-02,2022-08-02,1,0.0
2022-08-02,2022-08-02,0,-265.0
2022-08-03,2022-08-03,1,0.0
2022-08-03,2022-08-03,0,-225.0
2022-08-04,2022-08-04,1,0.0
2022-08-04,2022-08-04,0,-260.0
2022-08-05,2022-08-05,1,0.0
2022-08-05,2022-08-05,0,-235.0
2022-08-08,2022-08-08,1,0.0
2022-08-08,2022-08-08,0,278.99
2022-08-09,2022-08-09,1,0.0
2022-08-09,2022-08-09,0,-290.0
2022-08-10,2022-08-10,1,0.0
2022-08-10,2022-08-10,0,-260.0
2022-08-11,2022-08-11,1,0.0
2022-08-11,2022-08-11,0,-195.0
2022-08-12,2022-08-12,1,0.0
2022-08-12,2022-08-12,0,799.99
2022-08-15,2022-08-15,1,0.0
2022-08-15,2022-08-15,0,-155.0
2022-08-16,2022-08-16,1,0.0
2022-08-16,2022-08-16,0,-262.0
2022-08-17,2022-08-17,1,0.0
2022-08-17,2022-08-17,0,-240.0
2022-08-18,2022-08-18,1,0.0
2022-08-18,2022-08-18,0,-280.0
2022-08-19,2022-08-19,1,0.0
2022-08-19,2022-08-19,0,-240.0
2022-08-22,2022-08-22,1,0.0
2022-08-22,2022-08-22,0,-260.0
2022-08-23,2022-08-23,1,0.0
2022-08-23,2022-08-23,0,-275.0
2022-08-24,2022-08-24,1,0.0
2022-08-24,2022-08-24,0,-215.0
2022-08-25,2022-08-25,1,0.0
2022-08-25,2022-08-25,0,-250.0
2022-08-26,2022-08-26,1,0.0
2022-08-26,2022-08-26,0,-250.0
2022-08-29,2022-08-29,1,0.0
2022-08-29,2022-08-29,0,-250.0
2022-08-30,2022-08-30,1,0.0
2022-08-30,2022-08-30,0,-240.0
2022-08-31,2022-08-31,1,0.0
2022-08-31,2022-08-31,0,-235.0
2022-09-01,2022-09-01,1,0.0
2022-09-01,2022-09-01,0,-230.0
2022-09-02,2022-09-02,1,0.0
2022-09-02,2022-09-02,0,804.0
2022-09-06,2022-09-06,1,0.0
