trade_date,calendar_date,dte_remaining,pnl_usd
2022-06-21,2022-06-21,1,0.0
2022-06-21,2022-06-22,0,-255.0
2022-06-22,2022-06-22,1,0.0
2022-06-22,2022-06-23,0,-255.0
2022-06-23,2022-06-23,1,0.0
2022-06-23,2022-06-24,0,81.0
2022-06-24,2022-06-24,3,0.0
2022-06-24,2022-06-27,0,-245.0
2022-06-27,2022-06-27,1,0.0
2022-06-27,2022-06-28,0,535.0
2022-06-28,2022-06-28,1,0.0
2022-06-28,2022-06-29,0,-260.0
2022-06-29,2022-06-29,1,0.0
2022-06-29,2022-06-30,0,-250.0
2022-06-30,2022-06-30,1,0.0
2022-06-30,2022-07-01,0,-245.0
2022-07-01,2022-07-01,4,0.0
2022-07-01,2022-07-05,0,-245.0
2022-07-05,2022-07-05,1,0.0
2022-07-05,2022-07-06,0,-255.0
2022-07-06,2022-07-06,1,0.0
2022-07-06,2022-07-07,0,-255.0
2022-07-07,2022-07-07,1,0.0
2022-07-07,2022-07-08,0,-250.0
2022-07-08,2022-07-08,3,0.0
2022-07-08,2022-07-11,0,-250.0
2022-07-11,2022-07-11,1,0.0
2022-07-11,2022-07-12,0,-250.0
2022-07-12,2022-07-12,1,0.0
2022-07-12,2022-07-13,0,-250.0
2022-07-13,2022-07-13,1,0.0
2022-07-13,2022-07-14,0,-230.0
2022-07-14,2022-07-14,1,0.0
2022-07-14,2022-07-15,0,80.99
2022-07-15,2022-07-15,3,0.0
2022-07-15,2022-07-18,0,-245.0
2022-07-18,2022-07-18,1,0.0
2022-07-18,2022-07-19,0,-260.0
2022-07-19,2022-07-19,1,0.0
2022-07-19,2022-07-20,0,-235.0
2022-07-20,2022-07-20,1,0.0
2022-07-20,2022-07-21,0,-265.0
2022-07-21,2022-07-21,1,0.0
2022-07-21,2022-07-22,0,-240.0
2022-07-22,2022-07-22,3,0.0
2022-07-22,2022-07-25,0,-305.0
2022-07-25,2022-07-25,1,0.0
2022-07-25,2022-07-26,0,-235.0
2022-07-26,2022-07-26,1,0.0
2022-07-26,2022-07-27,0,2106.01
2022-07-27,2022-07-27,1,0.0
2022-07-27,2022-07-28,0,-265.0
2022-07-28,2022-07-28,1,0.0
2022-07-28,2022-07-29,0,-216.0
2022-07-29,2022-07-29,3,0.0
2022-07-29,2022-08-01,0,-575.0
2022-08-01,2022-08-01,1,0.0
2022-08-01,2022-08-02,0,-235.0
2022-08-02,2022-08-02,1,0.0
2022-08-02,2022-08-03,0,-255.0
2022-08-03,2022-08-03,1,0.0
2022-08-03,2022-08-04,0,-250.0
2022-08-04,2022-08-04,1,0.0
2022-08-04,2022-08-05,0,-260.0
2022-08-05,2022-08-05,3,0.0
2022-08-05,2022-08-08,0,-240.0
2022-08-08,2022-08-08,1,0.0
2022-08-08,2022-08-09,0,-255.0
2022-08-09,2022-08-09,1,0.0
2022-08-09,2022-08-10,0,769.02
2022-08-10,2022-08-10,1,0.0
2022-08-10,2022-08-11,0,-290.0
2022-08-11,2022-08-11,1,0.0
2022-08-11,2022-08-12,0,1774.99
2022-08-12,2022-08-12,3,0.0
2022-08-12,2022-08-15,0,-265.0
2022-08-15,2022-08-15,1,0.0
2022-08-15,2022-08-16,0,-215.0
2022-08-16,2022-08-16,1,0.0
2022-08-16,2022-08-17,0,-260.0
2022-08-17,2022-08-17,1,0.0
2022-08-17,2022-08-18,0,-260.0
2022-08-18,2022-08-18,1,0.0
2022-08-18,2022-08-19,0,397.0
2022-08-19,2022-08-19,3,0.0
2022-08-19,2022-08-22,0,2059.02
2022-08-22,2022-08-22,1,0.0
2022-08-22,2022-08-23,0,-250.0
2022-08-23,2022-08-23,1,0.0
2022-08-23,2022-08-24,0,-260.0
2022-08-24,2022-08-24,1,0.0
2022-08-24,2022-08-25,0,-250.0
2022-08-25,2022-08-25,1,0.0
2022-08-25,2022-08-26,0,-240.0
2022-08-26,2022-08-26,3,0.0
2022-08-26,2022-08-29,0,-250.0
2022-08-29,2022-08-29,1,0.0
2022-08-29,2022-08-30,0,134.01
2022-08-30,2022-08-30,1,0.0
2022-08-30,2022-08-31,0,-260.0
2022-08-31,2022-08-31,1,0.0
2022-08-31,2022-09-01,0,-250.0
2022-09-01,2022-09-01,1,0.0
2022-09-01,2022-09-02,0,-265.0
2022-09-02,2022-09-02,4,0.0
2022-09-02,2022-09-06,0,-250.0
2022-09-06,2022-09-06,1,0.0
2022-09-06,2022-09-07,0,-245.0
2022-09-07,2022-09-07,1,0.0
2022-09-07,2022-09-08,0,-265.0
