trade_id,Opened,Closed,exit_reason,pnl,premium
45,2022-03-25,2022-04-07,expiration,106.38,3100
46,2022-04-01,2022-04-14,expiration,-223.62,3715
47,2022-04-08,2022-04-21,expiration,-107.62,3715
48,2022-04-29,2022-05-12,expiration,1216.38,3915
49,2022-05-06,2022-05-13,take_profit,411.5,4115
50,2022-05-13,2022-05-13,take_profit,366.5,3665
51,2022-05-20,2022-05-23,take_profit,418.5,4185
52,2022-05-27,2022-06-09,expiration,164.3800000000001,5030
53,2022-06-03,2022-06-16,stop_loss,-3460.0,3460
54,2022-06-10,2022-06-23,expiration,9.379999999999995,4095
55,2022-06-24,2022-07-07,expiration,69.38,4520
56,2022-07-01,2022-07-01,take_profit,378.5,3785
57,2022-07-08,2022-07-19,take_profit,474.5,4745
58,2022-07-15,2022-07-15,take_profit,305.5,3055
59,2022-07-29,2022-08-11,expiration,14.379999999999995,3175
60,2022-08-05,2022-08-18,expiration,-455.6199999999999,3620
61,2022-08-12,2022-08-25,expiration,-80.62,3380
62,2022-08-19,2022-09-01,expiration,-1680.62,2710
63,2022-08-26,2022-09-08,expiration,-570.6199999999999,4200
64,2022-09-09,2022-09-09,take_profit,314.0,3140
65,2022-09-16,2022-09-28,take_profit,336.0,3360
66,2022-09-23,2022-09-28,take_profit,412.0,4120
67,2022-09-30,2022-10-03,take_profit,358.5,3585
68,2022-10-07,2022-10-10,take_profit,361.0,3610
69,2022-10-21,2022-10-21,take_profit,503.5,5035
70,2022-10-28,2022-11-10,take_profit,307.0,3070
71,2022-11-04,2022-11-04,take_profit,228.0,2280
72,2022-11-11,2022-11-16,take_profit,386.0,3860
73,2022-11-18,2022-12-01,expiration,-750.6199999999999,3305
74,2022-11-25,2022-12-02,take_profit,578.5,5785
75,2022-12-02,2022-12-02,take_profit,151.0,1510
76,2022-12-09,2022-12-12,take_profit,194.0,1940
77,2022-12-16,2022-12-29,expiration,114.38,3360
78,2022-12-23,2023-01-05,expiration,-150.62,5340
79,2022-12-30,2023-01-12,take_profit,229.0,2290
80,2023-01-06,2023-01-09,take_profit,257.0,2570
81,2023-01-13,2023-01-23,take_profit,472.5,4725
82,2023-01-20,2023-01-20,take_profit,198.5,1985
83,2023-01-27,2023-01-31,take_profit,301.5,3015
84,2023-02-03,2023-02-03,take_profit,178.0,1780
85,2023-02-10,2023-02-13,take_profit,241.0,2410
86,2023-02-17,2023-03-02,expiration,-800.62,3645
87,2023-02-24,2023-03-09,expiration,989.3800000000001,3665
88,2023-03-03,2023-03-09,take_profit,358.0,3580
89,2023-03-10,2023-03-14,take_profit,239.0,2390
90,2023-03-17,2023-03-17,take_profit,211.5,2115
91,2023-03-24,2023-04-06,expiration,158.3800000000001,4060
92,2023-03-31,2023-04-13,expiration,-38.620000000000005,2435
93,2023-04-14,2023-04-27,expiration,-147.62,3805
94,2023-04-21,2023-05-03,take_profit,224.5,2245
95,2023-04-28,2023-05-03,take_profit,203.0,2030
96,2023-05-05,2023-05-18,expiration,237.38000000000005,2350
97,2023-05-12,2023-05-17,take_profit,266.0,2660
98,2023-05-19,2023-05-19,take_profit,218.0,2180
99,2023-05-26,2023-05-26,take_profit,279.5,2795
100,2023-06-09,2023-06-12,take_profit,165.5,1655
101,2023-06-16,2023-06-29,expiration,-570.62,1930
102,2023-06-23,2023-07-05,take_profit,220.0,2200
103,2023-06-30,2023-07-05,take_profit,182.5,1825
104,2023-07-07,2023-07-12,take_profit,276.5,2765
105,2023-07-14,2023-07-20,take_profit,170.5,1705
106,2023-07-21,2023-07-25,take_profit,189.5,1895
107,2023-07-28,2023-08-01,take_profit,205.0,2050
108,2023-08-04,2023-08-17,expiration,-278.61999999999995,2500
109,2023-08-11,2023-08-24,expiration,-298.61999999999995,2225
110,2023-08-18,2023-08-31,expiration,-291.6199999999999,2035
111,2023-08-25,2023-09-07,expiration,-38.620000000000005,2655
112,2023-09-01,2023-09-14,expiration,-526.62,2350
113,2023-09-08,2023-09-11,take_profit,204.0,2040
114,2023-09-15,2023-09-28,expiration,-1008.6199999999999,2145
115,2023-09-22,2023-10-05,expiration,-228.62,2550
116,2023-09-29,2023-10-09,take_profit,252.0,2520
117,2023-10-06,2023-10-06,take_profit,246.5,2465
118,2023-10-13,2023-10-13,take_profit,291.5,2915
119,2023-10-27,2023-11-09,expiration,-2003.62,3255
120,2023-11-03,2023-11-16,expiration,-191.6199999999999,1785
121,2023-11-10,2023-11-24,expiration,-1226.62,2345
122,2023-11-17,2023-11-30,expiration,177.37999999999997,2375
123,2023-11-24,2023-12-01,take_profit,263.0,2630
124,2023-12-01,2023-12-01,take_profit,152.0,1520
125,2023-12-08,2023-12-13,take_profit,142.5,1425
126,2023-12-15,2023-12-18,take_profit,203.5,2035
127,2023-12-22,2024-01-04,expiration,-640.62,2350
128,2023-12-29,2024-01-11,expiration,-63.620000000000005,1805
129,2024-01-05,2024-01-08,take_profit,222.5,2225
130,2024-01-12,2024-01-16,take_profit,283.0,2830
131,2024-01-19,2024-01-25,take_profit,178.0,1780
132,2024-01-26,2024-01-31,take_profit,210.0,2100
133,2024-02-02,2024-02-02,take_profit,180.5,1805
134,2024-02-09,2024-02-12,take_profit,223.0,2230
135,2024-02-16,2024-02-22,take_profit,265.0,2650
136,2024-02-23,2024-03-01,take_profit,223.0,2230
137,2024-03-08,2024-03-08,take_profit,160.0,1600
138,2024-03-15,2024-03-18,take_profit,252.5,2525
139,2024-03-22,2024-04-04,expiration,14.379999999999995,2830
140,2024-04-05,2024-04-18,expiration,-540.6199999999999,2575
141,2024-04-12,2024-04-25,expiration,-480.61999999999995,3005
142,2024-04-19,2024-05-02,expiration,29.379999999999995,2630
143,2024-04-26,2024-05-02,take_profit,279.0,2790
144,2024-05-03,2024-05-03,take_profit,258.5,2585
145,2024-05-10,2024-05-23,expiration,336.38,1670
146,2024-05-17,2024-05-28,take_profit,259.0,2590
147,2024-05-24,2024-05-28,take_profit,330.5,3305
148,2024-05-31,2024-05-31,take_profit,166.0,1660
149,2024-06-07,2024-06-11,take_profit,210.0,2100
150,2024-06-14,2024-06-14,take_profit,202.0,2020
151,2024-06-21,2024-07-05,expiration,38.38000000000011,3205
152,2024-06-28,2024-07-05,take_profit,199.0,1990
153,2024-07-05,2024-07-05,take_profit,223.5,2235
154,2024-07-19,2024-08-01,take_profit,233.5,2335
155,2024-07-26,2024-07-29,take_profit,278.5,2785
156,2024-08-09,2024-08-13,take_profit,344.0,3440
157,2024-08-23,2024-09-05,expiration,-150.62,2835
158,2024-08-30,2024-09-11,take_profit,307.0,3070
159,2024-09-06,2024-09-10,take_profit,286.5,2865
160,2024-09-13,2024-09-18,take_profit,335.5,3355
161,2024-09-20,2024-09-26,take_profit,289.5,2895
162,2024-09-27,2024-09-27,take_profit,260.5,2605
163,2024-10-04,2024-10-07,take_profit,289.0,2890
164,2024-10-11,2024-10-24,expiration,-208.62,4310
165,2024-10-18,2024-10-30,take_profit,728.0,7280
166,2024-10-25,2024-10-28,take_profit,285.0,2850
167,2024-11-08,2024-11-19,take_profit,204.0,2040
168,2024-11-15,2024-11-19,take_profit,355.0,3550
169,2024-11-22,2024-12-05,expiration,-528.6199999999999,3190
170,2024-11-29,2024-12-12,expiration,-133.61999999999995,3155
171,2024-12-06,2024-12-18,stop_loss,-1635.0,1635
172,2024-12-20,2024-12-20,take_profit,381.0,3810
173,2024-12-27,2025-01-10,expiration,546.3800000000001,3140
174,2025-01-03,2025-01-03,take_profit,268.5,2685
175,2025-01-10,2025-01-16,take_profit,416.0,4160
176,2025-01-17,2025-01-30,expiration,1437.38,3035
177,2025-01-24,2025-01-28,take_profit,288.5,2885
178,2025-01-31,2025-02-03,take_profit,234.5,2345
179,2025-02-07,2025-02-12,take_profit,355.5,3555
180,2025-02-14,2025-02-27,expiration,-575.6199999999999,3005
181,2025-02-21,2025-03-06,expiration,899.3800000000001,3045
182,2025-02-28,2025-03-06,take_profit,364.0,3640
183,2025-03-07,2025-03-07,take_profit,327.5,3275
184,2025-03-14,2025-03-19,take_profit,455.0,4550
185,2025-03-28,2025-03-28,take_profit,273.5,2735
186,2025-04-04,2025-04-09,take_profit,450.5,4505
187,2025-04-25,2025-04-30,take_profit,445.0,4450
188,2025-05-09,2025-05-22,expiration,932.3800000000001,3895
189,2025-05-23,2025-06-05,expiration,-120.61999999999989,4185
190,2025-05-30,2025-06-11,take_profit,370.5,3705
191,2025-06-13,2025-06-13,take_profit,336.0,3360
192,2025-06-20,2025-07-03,expiration,-3366.62,4755
193,2025-06-27,2025-07-10,expiration,151.3800000000001,3815
194,2025-07-11,2025-07-17,take_profit,512.5,5125
195,2025-07-25,2025-08-04,take_profit,332.5,3325
196,2025-08-08,2025-08-12,take_profit,367.5,3675
197,2025-08-15,2025-08-22,take_profit,281.5,2815
198,2025-08-22,2025-09-04,expiration,129.38,3315
199,2025-08-29,2025-09-10,take_profit,388.5,3885
200,2025-09-05,2025-09-10,take_profit,307.0,3070
201,2025-09-12,2025-09-16,take_profit,368.0,3680
202,2025-09-19,2025-09-19,take_profit,350.0,3500
203,2025-09-26,2025-10-01,take_profit,424.0,4240
204,2025-10-10,2025-10-13,take_profit,493.5,4935
205,2025-10-24,2025-10-30,take_profit,323.5,3235
206,2025-10-31,2025-10-31,take_profit,530.0,5300
207,2025-11-07,2025-11-10,take_profit,334.0,3340
208,2025-11-14,2025-11-18,take_profit,449.5,4495
209,2025-11-21,2025-12-04,expiration,-1425.62,5895
210,2025-11-28,2025-12-11,expiration,-1017.6200000000001,5060
211,2025-12-05,2025-12-18,expiration,-778.62,2505
212,2025-12-12,2025-12-26,expiration,-1486.62,3600
213,2025-12-26,2026-01-06,take_profit,442.5,4425
214,2026-01-02,2026-01-05,take_profit,298.0,2980
215,2026-01-09,2026-01-22,expiration,-1093.62,5015
216,2026-01-16,2026-01-29,take_profit,427.5,4275
217,2026-01-23,2026-01-26,take_profit,361.0,3610
218,2026-01-30,2026-02-04,take_profit,381.0,3810
219,2026-02-06,2026-02-11,take_profit,491.0,4910
220,2026-02-20,2026-02-25,take_profit,454.5,4545
221,2026-02-27,2026-03-02,take_profit,491.5,4915
222,2026-03-20,2026-03-20,take_profit,631.5,6315
223,2026-03-27,2026-03-27,take_profit,624.5,6245
224,2026-04-10,2026-04-21,take_profit,519.5,5195
225,2026-04-17,2026-04-21,take_profit,373.5,3735
