trade_date,calendar_date,dte_remaining,pnl_usd
2022-06-21,2022-06-21,1,0.0
2022-06-21,2022-06-21,0,-290.0
2022-06-22,2022-06-22,1,0.0
2022-06-22,2022-06-22,0,-310.0
2022-06-23,2022-06-23,1,0.0
2022-06-23,2022-06-23,0,-305.0
2022-06-24,2022-06-24,1,0.0
2022-06-24,2022-06-24,0,1359.0
2022-06-27,2022-06-27,1,0.0
2022-06-27,2022-06-27,0,-320.0
2022-06-28,2022-06-28,1,0.0
2022-06-28,2022-06-28,0,-445.0
2022-06-29,2022-06-29,1,0.0
2022-06-29,2022-06-29,0,-285.0
2022-06-30,2022-06-30,1,0.0
2022-06-30,2022-06-30,0,-290.0
2022-07-01,2022-07-01,1,0.0
2022-07-01,2022-07-01,0,-315.0
2022-07-05,2022-07-05,1,0.0
2022-07-05,2022-07-05,0,1863.99
2022-07-06,2022-07-06,1,0.0
2022-07-06,2022-07-06,0,-300.0
2022-07-07,2022-07-07,1,0.0
2022-07-07,2022-07-07,0,-350.0
2022-07-08,2022-07-08,1,0.0
2022-07-08,2022-07-08,0,-290.0
2022-07-11,2022-07-11,1,0.0
2022-07-11,2022-07-11,0,-330.0
2022-07-12,2022-07-12,1,0.0
2022-07-12,2022-07-12,0,-315.0
2022-07-13,2022-07-13,1,0.0
2022-07-13,2022-07-13,0,-295.0
2022-07-14,2022-07-14,1,0.0
2022-07-14,2022-07-14,0,257.99
2022-07-15,2022-07-15,1,0.0
2022-07-15,2022-07-15,0,-325.0
2022-07-18,2022-07-18,1,0.0
2022-07-18,2022-07-18,0,2099.99
2022-07-19,2022-07-19,1,0.0
2022-07-19,2022-07-19,0,1903.99
2022-07-20,2022-07-20,1,0.0
2022-07-20,2022-07-20,0,-340.0
2022-07-21,2022-07-21,1,0.0
2022-07-21,2022-07-21,0,-295.0
2022-07-22,2022-07-22,1,0.0
2022-07-22,2022-07-22,0,-315.0
2022-07-25,2022-07-25,1,0.0
2022-07-25,2022-07-25,0,-300.0
2022-07-26,2022-07-26,1,0.0
2022-07-26,2022-07-26,0,-295.0
2022-07-27,2022-07-27,1,0.0
2022-07-27,2022-07-27,0,-300.0
2022-07-28,2022-07-28,1,0.0
2022-07-28,2022-07-28,0,1947.99
2022-07-29,2022-07-29,1,0.0
2022-07-29,2022-07-29,0,-305.0
2022-08-01,2022-08-01,1,0.0
2022-08-01,2022-08-01,0,-640.0
2022-08-02,2022-08-02,1,0.0
2022-08-02,2022-08-02,0,-305.0
2022-08-03,2022-08-03,1,0.0
2022-08-03,2022-08-03,0,-335.0
2022-08-04,2022-08-04,1,0.0
2022-08-04,2022-08-04,0,-280.0
2022-08-05,2022-08-05,1,0.0
2022-08-05,2022-08-05,0,-300.0
2022-08-08,2022-08-08,1,0.0
2022-08-08,2022-08-08,0,198.99
2022-08-09,2022-08-09,1,0.0
2022-08-09,2022-08-09,0,-320.0
2022-08-10,2022-08-10,1,0.0
2022-08-10,2022-08-10,0,-265.0
2022-08-11,2022-08-11,1,0.0
2022-08-11,2022-08-11,0,-487.0
2022-08-12,2022-08-12,1,0.0
2022-08-12,2022-08-12,0,1149.99
2022-08-15,2022-08-15,1,0.0
2022-08-15,2022-08-15,0,114.01
2022-08-16,2022-08-16,1,0.0
2022-08-16,2022-08-16,0,-310.0
2022-08-17,2022-08-17,1,0.0
2022-08-17,2022-08-17,0,-285.0
2022-08-18,2022-08-18,1,0.0
